"AA","1.1673"
"AS","5.2655"
"CO","2.2844"
"DL","5.6401"
"HP","2.4509"
"MQ","4.0877"
"NW","3.4761"
"UA","2.4105"
"Uniqu","0.0000"
"US","1.4519"
"WN","3.8438"
